	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	16219671	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)O)NC(=O)C)O)NC(=O)C	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-methyl-2-oxochromen-7-yl)oxyoxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAA0SJECAAAAAACBAAAAHgAQCAAADDzxmAcyDoLABgCI
AiHSGAACCAAgIAAIiIAOCMgfNyKEsRqneiCn1hWfqQfw8K8OIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-methyl-2-oxochromen-7-yl)oxyoxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide
0	16219671	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)O)NC(=O)C)O)NC(=O)C	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-methyl-2-oxochromen-7-yl)oxyoxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAA0SJECAAAAAACBAAAAHgAQCAAADDzxmAcyDoLABgCI
AiHSGAACCAAgIAAIiIAOCMgfNyKEsRqneiCn1hWfqQfw8K8OIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-methyl-2-oxochromen-7-yl)oxyoxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide
0	24139	CC(=O)NC1C(C(C(OC1O)CO)O)O	N-[(2R,3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADccByOAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAEQEAAAAAAAAAAAAIAIAAATEAIAgAAHQAAHFgCXAAHwcAcAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-acetamido-2-deoxy-beta-D-glucopyranose
0	101705711	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3=CC=C(C=C3)[N+](=O)[O-])CO)CO)O)O	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-nitrophenoxy)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADceB7PAAAAAAAAAAAAAAAAAAAAAAAAAA0SIAAAAAAAAABAAAAHgAUCAAACDzxkAcyzoLQRgCJ
ACVSUwCCCAAgIgAoiIAObIofNiKEsZuneCDn1hGf6AfwcA8AAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Nitrophenyl-N,N'-diacetylchitobiose
0	10907699	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3=CC=C(C=C3)[N+](=O)[O-])CO)CO)O)O	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-nitrophenoxy)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADceB7PAAAAAAAAAAAAAAAAAAAAAAAAAA0SIAAAAAAAAABAAAAHgAUCAAACDzxkAcyzoLQRgCJ
ACVSUwCCCAAgIgAoiIAObIofNiKEsZuneCDn1hGf6AfwcA8AAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Nitrophenyl N,N-Diacetyl-beta-D-chitobioside
1	46782516	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3=CC=C(C=C3)[N+](=O)[O-])CO)CO)O)O	N-[(2S,5S)-2-[(3S,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-nitrophenoxy)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADceB7PAAAAAAAAAAAAAAAAAAAAAAAAAA0SIAAAAAAAAABAAAAHgAUCAAACDzxkAcyzoLQRgCJ
ACVSUwCCCAAgIgAoiIAObIofNiKEsZuneCDn1hGf6AfwcA8AAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Nitrophenyl N,N'-diacetyl-beta-D-chitobioside
2	126969118	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3=CC=C(C=C3)[N+](=O)[O-])CO)CO)O)O	N-[(2S,5S)-2-[(3R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-nitrophenoxy)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADceB7PAAAAAAAAAAAAAAAAAAAAAAAAAA0SIAAAAAAAAABAAAAHgAUCAAACDzxkAcyzoLQRgCJ
ACVSUwCCCAAgIgAoiIAObIofNiKEsZuneCDn1hGf6AfwcA8AAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	N-[(2S,5S)-2-[(3R,6S)-5-acetamido-4-hydroxy-2-(hydroxymethyl)-6-(4-nitrophenoxy)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide
0	71772155	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3C(OC(C(C3O)NC(=O)C)OC4C(OC(C(C4O)NC(=O)C)OC(C(CO)O)C(C(C=O)NC(=O)C)O)CO)CO)CO)CO)O)O	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R)-5-acetamido-1,2,4-trihydroxy-6-oxohexan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADcfB/vgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEgAAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAAAAAAAAAAAAIGIAAATEBYAgCAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R)-5-acetamido-1,2,4-trihydroxy-6-oxohexan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide
1	131668558	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3C(OC(C(C3O)NC(=O)C)OC4C(OC(C(C4O)NC(=O)C)OC(C(CO)O)C(C(C=O)NC(=O)C)O)CO)CO)CO)CO)O)O	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R)-5-acetamido-1,2,4-trihydroxy-6-oxohexan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADcfB/vgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEgAAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAAAAAAAAAAAAIGIAAATEBYAgCAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Penta-N-acetylchitopentaose
2	101630765	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC3C(OC(C(C3O)NC(=O)C)OC4C(OC(C(C4O)NC(=O)C)OC(C(CO)O)C(C(C=O)NC(=O)C)O)CO)CO)CO)CO)O)O	N-[(2S,4R,5S,6S)-2-[(2S,3S,4R,6S)-5-acetamido-6-[(2R,3S,4S,5S,6S)-5-acetamido-6-[(3S,4S,5S,6S)-5-acetamido-6-[(3R,4R,5R)-5-acetamido-1,2,4-trihydroxy-6-oxohexan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADcfB/vgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEgAAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAAAAAAAAAAAAIGIAAATEBYAgCAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-[(2S,4R,5S,6S)-2-[(2S,3S,4R,6S)-5-acetamido-6-[(2R,3S,4S,5S,6S)-5-acetamido-6-[(3S,4S,5S,6S)-5-acetamido-6-[(3R,4R,5R)-5-acetamido-1,2,4-trihydroxy-6-oxohexan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide
0	123774	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC(C(CO)O)C(C(C=O)NC(=O)C)O)CO)CO)O)O	N-[(2S,3R,4R,5S,6R)-2-[(2R,3S,4R,5R,6S)-5-acetamido-6-[(2R,3S,4R,5R)-5-acetamido-1,2,4-trihydroxy-6-oxohexan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide	"AAADcfB7PgAAAAAAAAAAAAAAAAAAAAAAAAAkSAAAAAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAAAAAAAAAAAAIGIAAATEBYAgCAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N,N',N''-triacetylchitotriose
0	194173	CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)CO)OC5C(C(C(C(O5)CO)O)O)O)O	N-[(2R,3R,4R,5S,6R)-2-[[(2R,3S,4S,5R,6S)-4-[(2S,3R,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAIAAAAAAAAAAIFIAAATEBYAgAAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-[(2R,3R,4R,5S,6R)-2-[[(2R,3S,4S,5R,6S)-4-[(2S,3R,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide
1	92132303	CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)CO)OC5C(C(C(C(O5)CO)O)O)O)O	N-[(3R,4R,5S,6R)-2-[[(2R,3R,5R,6S)-4-[(2S,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,4S,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAIAAAAAAAAAAIFIAAATEBYAgAAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-[(3R,4R,5S,6R)-2-[[(2R,3R,5R,6S)-4-[(2S,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,4S,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide
2	3416658	CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)CO)OC5C(C(C(C(O5)CO)O)O)O)O	N-[2-[[4-[3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(1,2,4,5-tetrahydroxy-6-oxohexan-3-yl)oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAIAAAAAAAAAAIFIAAATEBYAgAAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-[2-[[4-[3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(1,2,4,5-tetrahydroxy-6-oxohexan-3-yl)oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide
3	22833594	CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)CO)OC5C(C(C(C(O5)CO)O)O)O)O	N-[(2R,3R,4R,6R)-2-[[(3S,4S,5R,6S)-4-[(2S,3R,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAIAAAAAAAAAAIFIAAATEBYAgAAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Lacto-N-hexaose
4	53477866	CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)CO)OC5C(C(C(C(O5)CO)O)O)O)O	N-[(2R,3R,4R,5S,6R)-2-[[(2R,5R,6S)-4-[(2S,3R,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAkQkAIAAAAAAAAAAIFIAAATEBYAgAAnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-[(2R,3R,4R,5S,6R)-2-[[(2R,5R,6S)-4-[(2S,3R,4R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-2-yl]methoxy]-4-hydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide
0	53477859	CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OC2C(C(OC(C2O)OC3C(C(OC(C3O)CO)OC4C(C(OC(C4O)OC(C(CO)O)C(C(C=O)O)O)CO)O)NC(=O)C)CO)O)O	(2S,4S,5R)-5-acetamido-2-[(2R,3R,4S,5S,6R)-2-[(2S,3R,5S,6R)-3-acetamido-2-[(2R,3S,5R,6S)-3,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3R,4R,5R)-1,2,4,5-tetrahydroxy-6-oxohexan-3-yl]oxyoxan-4-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid	"AAADcfB/PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEgAAAAAAAAAAAAHgAQCAAACDzxgAcCCALABgAI
AAmQmAIAAAAAAAAAAIFIAAATEBYAgAQnQAAHNgCXAAH6/a/QAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sialyllacto-N-tetraose a
0	10418025	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(C(C(C(O5)CO)O)O)O)CO)CO)CO)O)O)O)O	(2R,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-6-[(2R,3S,4R,5R,6R)-6-[(2R,3S,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Maltotriosyltrehalose
1	21336146	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(C(C(C(O5)CO)O)O)O)CO)CO)CO)O)O)O)O	2-[6-[6-[4,5-dihydroxy-2-(hydroxymethyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJEiQAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-[6-[6-[4,5-Dihydroxy-2-(hydroxymethyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol
0	14605942	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(C(C(C(O3)CO)O)O)O)CO)O)O)O)O	(2R,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJAAAAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Bemisiose
0	127656	C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(O2)C(CO)O)O)O	(2S,3R,4R,5S)-2-[(1R)-1,2-dihydroxyethyl]-5-(4-nitrophenoxy)oxolane-3,4-diol	"AAADccByPAAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAABAAAAHgAECAAACByxkAMwzoAQRgCB
ACRCQwCCCAAgIgAoiAAGbIodNiKEsZuieCDlwBEP6AfwYAwAAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-nitrophenyl beta-D-galactofuranoside
0	23682211	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+]	potassium;[(E)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sinigrin potassium
1	6911854	C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1E)-N-sulfooxybut-3-enimidothioate	"AAADceByPABgAAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBoig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sinigrin
2	23684362	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+]	potassium;[(Z)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Potassium 1-(beta-D-glucopyranosylthio)but-3-enylideneaminooxysulphonate
3	23671158	C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+]	potassium;[(E)-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate	"AAADceByPABgQAAAAAAAAAAAAAAAAAAAAAAkAAAAAAAAAAAAAAAAHgQECAAACBSlwAKAAAAQBgig
ACBiADAAAAAgABAIAAAwAAgBEAIgAQACQAAFAAAjAAHAYAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	potassium;[(E)-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylbut-3-enylideneamino] sulfate
