	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	11966126	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)O)O	S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enethioate	"AAADcfB7vgNAAAAAAAAAAAAAAAAAAWJAAAA8QAAAAAAAAFgB/AAAHgQQCCAADhzl3wa39r/MFxio
QydzdIKCgC0xMLAJ2KFu3NiLfjrC2VKedAkv1hP7mafy8BIPIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Caffeoyl-coa
0	1001	C1=CC=C(C=C1)CCN	2-phenylethanamine	"AAADccByAAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHAAQAAAADADBGAQwAIBAAACA
AiBCAAACAAAgAAAIiIAAAIgIICKAkRGAIAAgkAAIiAcQgIAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Phenethylamine
0	89954	C(CP(=O)(O)O)O	2-hydroxyethylphosphonic acid	"AAADcYBAOAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGggACCAAAACogAIAAAAAAhAA
QAAAAIAAAAAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2-Hydroxyethyl)phosphonic acid
0	11727393	CC1=C(C2=C(C(C3(N2CC4C3N4)OC)COC(=O)N)C(=O)C1=O)O	[(4S,6S,7R,8S)-13-hydroxy-7-methoxy-12-methyl-10,11-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),12-dien-8-yl]methyl carbamate	"AAADceBzOAAAAAAAAAAAAAAAFgAAAWIAAAAsQAAAAAAQAEAAAAAAHgAQCAAADSzhgAYCCAPABgCI
AoRQWACAAAAgIAAACIEIAEkKRBIAwAAdEAAH0ACYkUO+3eHeAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	7-demethylmitomycin A
0	64981	COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)OC	(3R,4R)-4-[(3,4-dimethoxyphenyl)methyl]-3-[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAASAAAAAwYAAAAAAAAAABQAAAGgAACAAADQSgmAIyDoAABgCI
AiDSCAACCAAgIAAIiAEGiIgNJjKGMRqCcCMkwBELuAeKyPCOoAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Arctigenin
0	119205	COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O	(3R,4R)-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAASAAAAAwYAAAAAAAAAABQAAAGgAACAAADQSgmAIyDoAABgCI
AiDSCAACCAAgIAAIiAEGiIgNJjKGMRqCcCMkwBELuAeKyPCOoAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Matairesinol
0	168759	COC1=C(C=CC(=C1)CC2C(COC2=O)CC3=CC4=C(C=C3)OCO4)O	(3R,4R)-4-(1,3-benzodioxol-5-ylmethyl)-3-[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAASJAAAAwYAAAAAAAAEgBQAAAGgAACAAADQSgmAMyDoAABgCI
AiDSCAACCAAgIAAIiAEGiIgdJjKGMRqicCMkwBEPuAeKyPCOoAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Pluviatolide
0	90658569	CC1C(CCC(O1)OP(=O)([O-])OP(=O)([O-])OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)[NH3+]	[(2R,5S,6R)-5-azaniumyl-6-methyloxan-2-yl] [[(2R,3S,5R)-3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphoryl] phosphate	"AAADceB7PAMAAAAAAAAAAAAAAAAAASAAAAAkQAAAAAAAAAAAAAAAHgAQCCAADDzxgAcDCAPABxCI
QgFWUICAAAAAAAAAAIEIAECTEAIAgQAPQAAPFyIHAMGwcAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	dTDP-4-ammonio-2,3,4,6-tetradeoxy-alpha-D-glucose(1-)
0	23724771	CC(=CCCC(=CC(=O)O)C)CCC1C(O1)(C)C	(2E,6E)-9-[(2R)-3,3-dimethyloxiran-2-yl]-3,7-dimethylnona-2,6-dienoic acid	"AAADceBwMAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADFSggAICCAAABgCI
AiDSCAAAAAAgAAAACAAAAEgABAIAAQACEAAEgAAIEQOAwEAMAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Juvenile hormone III acid
0	21895630	CC(=CCCC(=CCCC(=CC(=O)[O-])C)C)C	(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trienoate	"AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAADACAgAACCAAAAACI
AiDSCAAAAAAgAAAACAAAAEgABAIAAQAAEAAAgAAIAQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2E,6E)-farnesoate
0	4149208	CCCCCCCCCCCC(=O)[O-]	dodecanoate	"AAADceBwMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAACACAgAACCAAAAAAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAAAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Dodecanoate
0	985	CCCCCCCCCCCCCCCC(=O)O	hexadecanoic acid	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACACAgAACCAAAAgAI
AACQCAAAAAAAAAAAAAEAAAAAABIAAAAAQAAEAAAAAAGIyKCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Palmitic acid
0	87975091	CCC(=CCCC(=CC(=O)O)C)CCC1C(O1)(C)CC	(2E,6E)-7-ethyl-9-[(2R,3S)-3-ethyl-3-methyloxiran-2-yl]-3-methylnona-2,6-dienoic acid	"AAADceB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADFSggAICCAAABgCI
AiDSCAAAAAAgAAAACAAAAEgABAIAAQACEAAEgAAIEQOAwOAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Juvenile hormone I acid
0	5459797	CCC1(C(O1)CCC(=CCCC(=CC(=O)O)C)C)C	(2E,6E)-9-[(2R,3S)-3-ethyl-3-methyloxiran-2-yl]-3,7-dimethylnona-2,6-dienoic acid	"AAADceB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADFSggAICCAAABgCI
AiDSCAAAAAAgAAAACAAAAEgABAIAAQACEAAEgAAIEQOAwMAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2E,6E,10R,11S)-10,11-epoxy-3,7,11-trimethyltrideca-2,6-dienoic acid
1	90657409	CCC1(C(O1)CCC(=CCCC(=CC(=O)[O-])C)C)C	(2E,6E)-9-[(3S)-3-ethyl-3-methyloxiran-2-yl]-3,7-dimethylnona-2,6-dienoate	"AAADceB4MAAAAAAAAAAAAAAAEgAAAAAAAAAAAAAAAAAAAAAAAAAAGgAAAAAADFSggAICCAAABACI
AiDSCAAAAAAgAAAACAAAAEgABAIAAQACEAAEgAAIAQOAwMAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(2E,6E,10R)-10,11-epoxy-3,7,11-trimethyltrideca-2,6-dienoate
0	6337958	CC(=O)NC(CC[P+](=O)O)C(=O)O	[(3S)-3-acetamido-3-carboxypropyl]-hydroxy-oxophosphanium	"AAADccBiOAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHggQCCAACCjJgAQCCALAAhAI
QAGQGIAAAAAAAAAAAIGIAAACABAAACAEQAAEFgCQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	N-Acetyldemethylphosphinothricin
0	7097402	C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)C(=O)[O-]	phenazine-1-carboxylate	"AAADcYBzMAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACx/AAAHgAAAAAADAiBngAwyLIIEACo
AyTyTACCgCQlEiAImCEwfNgIZvrAlZGUMYhmwAHIyce8yCCOAAAAQAACACAAAACAAAQAQAAAAAAA
AA=="	Phenazine-1-carboxylate
0	15927131	CC(C)CCCC(C)CCCC(C)CCCC(=CCC1=C(C2=CC=CC=C2C(=C1)O)O)C	2-[(E)-3,7,11,15-tetramethylhexadec-2-enyl]naphthalene-1,4-diol	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAGgAACAAADQSAmAAyBsAAAgCA
AiBCAAACAAAgIAAIiAAGCIgIJiKCERKAcAAkwBEImAfAwPAOwQADAAAYAACCAAYAADAAAAAAAAAA
AA=="	2-[(E)-3,7,11,15-tetramethylhexadec-2-enyl]naphthalene-1,4-diol
1	91820032	CC(C)CCCC(C)CCCC(C)CCCC(=CCC1=C(C2=CC=CC=C2C(=C1)O)O)C	2-[(E,7R,11R)-3,7,11,15-tetramethylhexadec-2-enyl]naphthalene-1,4-diol	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAADBUAAAGgAACAAADQSAmAAyBsAAAgCA
AiBCAAACAAAgIAAIiAAGCIgIJiKCERKAcAAkwBEImAfAwPAOwQADAAAYAACCAAYAADAAAAAAAAAA
AA=="	Demethylphylloquinol
0	56927684	CC(C)CCCC(C)CCCC(C)CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C	2-[(E,7R,11R)-3,7,11,15-tetramethylhexadec-2-enyl]naphthalene-1,4-dione	"AAADcfB4MAAAAAAAAAAAAAAAAAAAAAAAAAAwQAAAAAAAAACBAAAAGgAAAAAADQSAmAAyAIAAAACI
AqBSAAACAAAkAAAIiAEAAMgIIDKAFRCAIQAggAAIiYcJiMCOgAAAAAAQAAAAAAAAACAAAAAAAAAA
AA=="	2-Phytyl-1,4-naphthoquinone
0	4055	CC1=CC(=O)C2=CC=CC=C2C1=O	2-methylnaphthalene-1,4-dione	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwQAAAAAAAAACBAAAAGgAAAAAADASAmAAyAIAAAACI
AqBSAAACAAAkAAAIiAEAAMgIIDKAFRCAIQAggAAIiYcJiICOgAAAAAAQAAAAAAAAACAAAAAAAAAA
AA=="	Menadione
0	54675782	CC1=C2C=CC=C(C2=C(C3=C1CC4C(C(=O)C(=C(C4(C3=O)O)O)C(=O)N)N)O)O	(4S,4aS,12aR)-4-amino-1,10,11,12a-tetrahydroxy-6-methyl-3,12-dioxo-4a,5-dihydro-4H-tetracene-2-carboxamide	"AAADceB7OAAAAAAAAAAAAAAAAAAAAAAAAAAwYMEAAAAAAADBUAAAHgAQCAAADWzBmAQyBsBAAgCI
AqFSEAKCAAAkIAAIiIHGCMgJJz6KlRKAcUAn8BUJmQf+7vTu4AADAAAYAADAAAYAADAAAAAAAAAA
AA=="	4-Dedimethyl-6-dehydro-anhydrotetracycline
0	122198285	CC1=C2C=CC=C(C2=C(C3=C1CC4C(C(=O)C(=C(C4(C3=O)O)O)C(=O)N)NC)O)O	(4S,4aS,12aR)-1,10,11,12a-tetrahydroxy-6-methyl-4-(methylamino)-3,12-dioxo-4a,5-dihydro-4H-tetracene-2-carboxamide	"AAADceB7OAAAAAAAAAAAAAAAAAAAAAAAAAAwYMEAAAAAAADBUAAAHgAQCAAADWzBmAQyBsLAAgCI
AqFSEAKCAAAkIAAIiIHOCMgJJz6KlTKEcUAn8BUJmQf+7vTu4AADAAAYAADAAAYAADAAAAAAAAAA
AA=="	4-Methylamino-4-de(dimethylamino)anhydrotetracycline
0	122706567	CN(CCC1=CC=C(C=C1)O)CC2=CC(=C(C=C2)O)O	4-[[2-(4-hydroxyphenyl)ethyl-methylamino]methyl]benzene-1,2-diol	"AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAHgAACAAADATBmAQyBoMAAgCA
AiBCAACCAAAgIAAIiAAOjIgJJiKCkROEcAlkwBGJmAew0JIOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	N-methylnorbelladine
0	416247	C1=CC(=CC=C1CCNCC2=CC(=C(C=C2)O)O)O	4-[[2-(4-hydroxyphenyl)ethylamino]methyl]benzene-1,2-diol	"AAADceByMAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAHgAQCAAADATBmAQwBoLAAgCA
AiBCAACCAAAgIAAIiIAOjIgJJiKCkROEcAlk0BGJmAew0JIOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Norbelladine
0	5816	CNCC(C1=CC(=C(C=C1)O)O)O	4-[(1R)-1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol	"AAADccByMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADBThmAYyBoLAAgCA
AiBCAAACAAAgIAAIiIAOiIgLNiKCkROEcAEk0BEZmAfQ8LYOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Epinephrine
0	439260	C1=CC(=C(C=C1C(CN)O)O)O	4-[(1R)-2-amino-1-hydroxyethyl]benzene-1,2-diol	"AAADccByMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADBThmAYwBoBAAgCA
AiBCAAACAAAgIAAIiIAGiIgLNiKCkROAcAEk0BEJmAfQ8LQOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Norepinephrine
0	83651	C1=C(C=C(C(=C1O)O)O)C=O	3,4,5-trihydroxybenzaldehyde	"AAADcYBgOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASgmAIwBoAAAgCI
AihSgAACAAAkIAAAiAEGiMgJJzKCFRKAcQElwBUJmYeK7BTOIAABCAAAQABAAAIQAACAAAAAAAAA
AA=="	3,4,5-Trihydroxybenzaldehyde
0	91623	C1=CC(=C(C=C1CN)O)O	4-(aminomethyl)benzene-1,2-diol	"AAADccBiMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADATBmAQwBoBAAgCA
AiBCAACCAAAgIAAIiIAGjIgJJiKCkROAcAFkwBEJmAew0BAOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	3,4-Dihydroxybenzylamine
0	77535	COC1=CC(=CC(=C1O)O)C=O	3,4-dihydroxy-5-methoxybenzaldehyde	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASgmAIyBoAABgCI
AihSgAACCAAkIAAAiAEGiMgNJzKGNRqAcSMlwBULuYeK7BzOIAABCAAAQABAAAIQAACAAAAAAAAA
AA=="	3,4-Dihydroxy-5-methoxybenzaldehyde
0	77547	CCOC(=O)C1=CC(=C(C=C1)O)O	ethyl 3,4-dihydroxybenzoate	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASgmAIyDoAABgCI
AiDSCAACAAAkIAAIiAEGiMgJJjKCNRqCcQEkwBEJuYfK7DzOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Ethyl 3,4-dihydroxybenzoate
0	114840	C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O	1-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline-6,7-diol	"AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAQCAAADCzBmAQwBoLAAgCA
AiBCAACCAAAgIAAIiIAOjIgJJiKCkROEcAlk0BGJmAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAA
AA=="	Higenamine
0	160487	COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)O	(1S)-1-[(4-hydroxyphenyl)methyl]-6-methoxy-1,2,3,4-tetrahydroisoquinolin-7-ol	"AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAQCAAADCzBmAYyBoLABgCA
AiBCAACCCAAgIAAIiIAOjIgNJiKGsRuEcCtk0BGLuAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAA
AA=="	Coclaurine
0	12441	CN1CCC2=CC3=C(C4=C2C1CC5=C4C(=C(C=C5)OC)O)OCO3	(12S)-17-methoxy-11-methyl-3,5-dioxa-11-azapentacyclo[10.7.1.02,6.08,20.014,19]icosa-1(20),2(6),7,14(19),15,17-hexaen-18-ol	"AAADceB6OAAAAAAAAAAAAAAAAAAAASAAAAA8YMEAAAAAAEjxQAAAHgAACAAADCzBmAcyDoMABgCA
AiBCAACCCAAgIAAIiAAOjIgdJiKGsRukcCtkwBGPuAfw8P8OoAADAAAYQADQAAaAADSAAAAAAAAA
AA=="	Bulbocapnine
0	16754	CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC	(6aS)-1,2,9,10-tetramethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline	"AAADceB6OAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAAAADxQAAAHgAAAAAADCzBmAYyBoMABACA
AiBCAACCCAAgIAAAiAAOjIgNJiKEsRuEMCpkwBGKqAew8P8OoAADAAAYQADQAAaAADSAAAAAAAAA
AA=="	Glaucine
1	6963957	C[NH+]1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC	(6aS)-1,2,9,10-tetramethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-6-ium	"AAADceB6OAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAAAADxQAAAHgAQAAAADCzBmAYyBoPABACA
AiBCAACCCAAgIAAAiIAOjIgNJiKEsRuEMCpk0BGKqAew8P8OoAADAAAYQADQAAaAADSAAAAAAAAA
AA=="	(S)-glaucine
0	440586	CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC	(1R)-1-[(3-hydroxy-4-methoxyphenyl)methyl]-6-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-7-ol	"AAADceB6OAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAACAAADCzBmAYyBoMABgCA
AiBCAACCCAAgIAAIiAAOjIgNJiKGsRuEcCtkwBGLuAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAA
AA=="	(R)-Reticuline
0	440584	CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)O)OC	(1S)-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-7-ol	"AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAACAAADCzBmAYyBoMABgCA
AiBCAACCCAAgIAAIiAAOjIgNJiKGsRuEcCtkwBGLuAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAA
AA=="	(S)-N-Methylcoclaurine
1	6971065	C[NH+]1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)O)OC	(1S)-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-2-ium-7-ol	"AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAQCAAADCzBmAYyBoPABgCA
AiBCAACCCAAgIAAIiIAOjIgNJiKGsRuEcCtk0BGLuAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAA
AA=="	(S)-N-methylcoclaurinium(1+)
0	160500	CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)O)OC	(6aS)-2,10-dimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-1,11-diol	"AAADceB6OAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAAAADxQAAAHgAACAAADCzBmAYyBoMABgCA
AiBCAACCCAAgIAAIiAAOjIgNJiKGsRuEcCtkwBGLuAfw8P8OoAADAAAYQADQAAaAADSAAAAAAAAA
AA=="	Corytuberine
0	439653	CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC	(1S)-1-[(3-hydroxy-4-methoxyphenyl)methyl]-6-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-7-ol	"AAADceB6OAAAAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAACxQAAAHgAACAAADCzBmAYyBoMABgCA
AiBCAACCCAAgIAAIiAAOjIgNJiKGsRuEcCtkwBGLuAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAA
AA=="	Reticuline
0	6443339	CC(=CCC1=C(C(=C(C=C1O)O)C(=O)C=CC2=CC=C(C=C2)O)O)C	(E)-3-(4-hydroxyphenyl)-1-[2,4,6-trihydroxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAAyBoAAAgCI
AqBSAAACAAAkIAAIiAEGCMgIJzaCFRKAcUAl4BUImYeI7OTOIAACCAAIAABAAAQQABAAAAAAAAAA
AA=="	Desmethylxanthohumol
0	14309735	CC(=CCC1=C(C=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)OC)C	(E)-1-[2,6-dihydroxy-4-methoxy-3-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAIyBoAABgCI
AqBSAAACCAAkIAAIiAEGCMgMJzaGNRqAcWAl4BUIuYeI7OzOIAACCAAIAABAAAQQABAAAAAAAAAA
AA=="	Xanthogalenol
0	5357218	C1=CC=C(C(=C1)C(=O)C=CC2=CC=C(C=C2)O)O	(E)-1-(2-hydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAAwBoAAAgCI
AqBSAAACAAAkIAAIiAEGCMgIJjaCFRKAcUAk4BEImYeIyKCOIAAAAAAIAABAAAAAABAAAAAAAAAA
AA=="	1-(2-Hydroxyphenyl)-3-(4-hydroxyphenyl)-2-propen-1-one
0	5281222	C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O	(E)-1-(2,4-dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)prop-2-en-1-one	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAAwBoAAAgCI
AqBSAAACAAAkIAAIiAEGiMgJJzaCFRKAcUEl4BUJmYeI7LTOIAABCAAIQABAAAIQABCAAAAAAAAA
AA=="	Butein
0	5280960	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2O)O)O)O	(E)-3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAAwBoAAAgCI
AqBSAAACAAAkIAAIiAEGCMgIJzaCFRKAcUAl4BUImYeI7KTOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Naringenin chalcone
0	638278	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O	(E)-1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAAwBoAAAgCI
AqBSAAACAAAkIAAIiAEGCMgIJzaCFRKAcUAl4BUImYeI7KTOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Isoliquiritigenin
0	639665	CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C	(E)-1-[2,4-dihydroxy-6-methoxy-3-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one	"AAADceB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAGgAACAAADASAmAIyBoAABgCI
AqBSAAACCAAkIAAIiAEGCMgMJzaGNRqAcWAl4BUIuYeI7OzOIAACCAAIAABAAAQQABAAAAAAAAAA
AA=="	Xanthohumol
0	472107	C1=CC=C2C(=C1)C(=CN2)CN	1H-indol-3-ylmethanamine	"AAADccBzAAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAFgB8AAAHAAQAAAADAjBHgQ8wPLJkACg
AzRnRACCgCAxAiAI2aA4ZJgIIOLA0ZGEIAhgkADIyAcQgMAOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	(1H-Indol-3-yl)methanamine
0	96388	CNCC1=CNC2=CC=CC=C21	1-(1H-indol-3-yl)-N-methylmethanamine	"AAADccBzAAAAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAFgB8AAAHAAQAAAADAjBHgQ+wPLJkACg
AzRnRACCgCAxAiAI2aA4ZJgIIOLA0ZGEIAhgkADIyAcQgMAOgAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	N-Methyl-3-aminomethylindole
0	54675858	COC1=C(C=CC(=C1)C(=O)O)[O-]	4-carboxy-2-methoxyphenolate	"AAADcYBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAIyDoAABgCI
AiDSCAACCAAkIAAIiAEGiMgNJjKENRqAcSIkwBEKuYfK7DTOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Vanillate
1	8468	COC1=C(C=CC(=C1)C(=O)O)O	4-hydroxy-3-methoxybenzoic acid	"AAADccBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAIyDoAABgCI
AiDSCAACCAAkIAAIiAEGiMgNJjKGNRqAcSMkwBELuYfK7DTOIAABAAAAQABAAAIAAACAAAAAAAAA
AA=="	Vanillic acid
0	54707974	COC1=CC(=CC(=C1[O-])O)C(=O)O	4-carboxy-2-hydroxy-6-methoxyphenolate	"AAADcYBwOAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAIyDoAABgCI
AiDSCAACCAAkIAAAiAEGiMgNJzKGNRqAcSMlwBULuYfK7DzOIAABCAAAQABAAAIQAACAAAAAAAAA
AA=="	3-O-Methylgallate
