	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
0	443469	CC1(CCCC2(C1CCC3=CC(CCC32)(C)C=C)C)C	(4aS,4bS,7R,10aS)-7-ethenyl-1,1,4a,7-tetramethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAADAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAICAAAAAgAAAIAAQAAAAAAgAAIAAMAgMAPgAAAAAAAAAAAAAQAACAAAAAAAAAA
AA=="	Sandaracopimaradiene
0	10355909	CC1(CCCC2(C1CC=C3C2CCC(C3)(C)C=C)C)C	(2R,4aR,4bS,8aS)-2-ethenyl-2,4b,8,8-tetramethyl-3,4,4a,5,6,7,8a,9-octahydro-1H-phenanthrene	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAACAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAICAAAAAgAAAIAAQAAAAAAgAAIAAMAgMAPgAAAAAAAAACAAAQAACAAAAAAAAAA
AA=="	9beta-Pimara-7,15-diene
0	24798689	CC1(CCCC2(C1CCC3C24CCC(=C)C(C3)C4)C)C	(1R,2S,7S,10S,12S)-2,6,6-trimethyl-13-methylidenetetracyclo[10.3.1.01,10.02,7]hexadecane	"AAADcfB4AAAAAAAAAAAAAAAAAAAAAYAAAAAwYMAABgAAAGDAAAAAGAAAAAAADwCAAAACAAAAAACA
AgBCAAAAAAAgAAAAAAAAAAgAAAIAAQAAAAAAgAAAAAEAgMAPgAAAAAAAAACAAAQAACAAAQAACAAA
AA=="	Stemod-13(17)-ene
0	5280378	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O	7-hydroxy-3-(4-methoxyphenyl)chromen-4-one	"AAADccB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAACBQAAAGgAACAAADASgmAIyBoAABgCI
AqBSAAACCAAkIAAIiAEGCMgMJzaGNRqAcWAl4BUIuYeI7PzOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	Formononetin
0	127	C1=CC(=CC=C1CC(=O)O)O	2-(4-hydroxyphenyl)acetic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAAwDoAAAgCI
AiDSCAACAAAgIAAIiAEGCIgIJjKCFRKAcAAkwBEImAeIyKCOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	4-Hydroxyphenylacetic acid
1	4693933	C1=CC(=CC=C1CC(=O)[O-])O	2-(4-hydroxyphenyl)acetate	"AAADcYBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAAwDoAAAgCI
AiDSCAACAAAgIAAIiAEGCIgIJjKCFRKAcAAkwBEImAeIyKCOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	4-Hydroxyphenylacetate
0	445395	CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)O)O)O)O	[(2R,3S,4S)-5-(7,8-dimethyl-2,4-dioxo-1,5-dihydrobenzo[g]pteridin-10-yl)-2,3,4-trihydroxypentyl] dihydrogen phosphate	"AAADceB7vAIAAAAAAAAAAAAAAAAAAAAAAAAwQIAAAAAAAACxAAAAHgAQCCAADBzhmAYzwIPAAxCI
QiVSUICCAAAhAgAAiACIdMiLcCLAkbGUYAhvlSLZyGfwkIIOiAAAQAAQACAQAACAACAAQAAAAAAA
AA=="	1-Deoxy-1-(7,8-dimethyl-2,4-dioxo-3,4-dihydro-2H-benzo[G]pteridin-1-ID-10(5H)-YL)-5-O-phosphonato-D-ribitol
0	83783	CC(=O)OC1=CC=C(C=C1)N	(4-aminophenyl) acetate	"AAADccByMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQAAAACAyBkAAyzoBABACI
ACTSSACCCAAgIgAIiAAGbIgMJiKEsZuCOiDk0BEI6AewQAAAAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Aminophenyl acetate
0	12122	C1=CC(=CC(=C1)O)CC(=O)O	2-(3-hydroxyphenyl)acetic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAAwDoAAAgCI
AiDSCAACAAAgIAAIiAEGCIgIJjKCFRKAcAAkwBEImAeI7LTOAAABAAAAAAAAAAIAAAAAAAAAAAAA
AA=="	3-Hydroxyphenylacetic acid
0	7808	C1=CC(=CC=C1O)Br	4-bromophenol	"AAADcYBgIAAAEAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgBACAABqASAkAAwBoAAAgCA
ACBCAAACAAAgIAQIiAAGCKgIJiKCERKAcAAkwBEImheAQAAAABAAAAAAAAAAIAAAAAAAAAAAAAAA
AA=="	4-Bromophenol
0	9732	C1=CC(=CC=C1O)F	4-fluorophenol	"AAADcYBgIQAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGwAACAAACASAkAgwBoAAAgCA
ACBCAAACAAAgIAAIiAAGCIgIJiKCERKAcAAkwBEImAeAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Fluorophenol
0	10894	C1=CC(=CC=C1O)I	4-iodophenol	"AAADcYBgIAAAAgAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAgCAAACASCkAAwBoAAAgCA
ACBCAAACAAAgIAAIiAAGCIgIJiKCERKAcAAkwBEImAeAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	4-Iodophenol
0	10394	C1=CC(=CC=C1CCC(=O)O)O	3-(4-hydroxyphenyl)propanoic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAAwDoAAAgCI
AiDSCAACAAAgIAAIiAEGCIgIJjKCERKAcAAkwBEImAeIyKCOIAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	3-(4-Hydroxyphenyl)propionic acid
0	5280448	COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O	7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)chromen-4-one	"AAADccB4OAAAAAAAAAAAAAAAAAAAAAAAAAAwYIAAAAAAAACBQAAAGgAACAAADASgmAIyBoAABgCI
AqBSAAACCAAkIAAIiAEGiMgNJzaGNRqAcWMl4BULuYeI7PzOIAABCAAIQABAAAIQABCAAAAAAAAA
AA=="	Calycosin
0	637541	C1=CC(=CC(=C1)O)C=CC(=O)O	(E)-3-(3-hydroxyphenyl)prop-2-enoic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAAwDoAAAgCI
AiDSCAACAAAgIAAIiAAGCMgIJiKCERKAcAAkwBEImYeAwBAOAAABAAAAAAAAAAIAAAAAAAAAAAAA
AA=="	3-Hydroxycinnamic acid
1	54694258	C1=CC(=CC(=C1)[O-])C=CC(=O)O	3-[(E)-2-carboxyethenyl]phenolate	"AAADcYBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAAwDoAAAgCI
AiDSCAACAAAgIAAIiAAGCMgIJiKAERKAMAAkwBEImYeAwBAOAAABAAAAAAAAAAIAAAAAAAAAAAAA
AA=="	3-Coumarate
0	8373	CC1=CC=CC=C1C(=O)O	2-methylbenzoic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADACAmAAyCIAAAgCI
AiDSCAACAAAkAAAIiAEACMgIJjKAFRCAcQAkwAEImYeIyKCOgAAAAAAQAAAAAAAAACAAAAAAAAAA
AA=="	o-Toluic acid
0	7418	CC1=CC(=CC=C1)C(=O)O	3-methylbenzoic acid	"AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADACAmAAyCIAAAgCI
AiDSCAACAAAkAAAIiAEACMgIJjKAFRCAcQAkwAEImYeIyGCOAAACAAAAAAAAAAQAAAAAAAAAAAAA
AA=="	m-Toluic acid
0	5281912	CCCCCC(C=CC1C=CC(=O)C1CCCCCCC(=O)O)O	7-[(1R,2S)-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxocyclopent-3-en-1-yl]heptanoic acid	"AAADcfB4OAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAGgAACAAADRSggAICCAAAAgCI
AKDSCAAAAAAgAAAICAEAAEgAFBIAAQAAUAAEgAAIEYOIyOCOgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	prostaglandin A1
0	5280492	CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O	(5S,6Z,8E,10E,12R,14Z)-5,12-dihydroxyicosa-6,8,10,14-tetraenoic acid	"AAADcfB4OAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAICCAAAAgCI
ACDSCAAAAAAgAAAICAEAAAgIFBIAAQAAUAAEwAAIkAOIbARAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Leukotriene B4
0	9548706	CC1=CCCC(=CCC(CC1)C(=C)C)C	(1E,5E,8S)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene	"AAADceBwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGAAAAAAADQCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(-)-Germacrene A
1	5835162	CC1=CCCC(=CCC(CC1)C(=C)C)C	(1E,5E)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene	"AAADceBwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGAAAAAAADQCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Germacren A
2	9548705	CC1=CCCC(=CCC(CC1)C(=C)C)C	(1E,5E,8R)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene	"AAADceBwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGAAAAAAADQCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Germacrene a
3	6440527	CC1=CCCC(=CCC(CC1)C(=C)C)C	(1Z,5Z,8S)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene	"AAADceBwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGAAAAAAADQCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(1Z,5Z,8S)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene
4	5463084	CC1=CCCC(=CCC(CC1)C(=C)C)C	(1Z,5E)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene	"AAADceBwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGAAAAAAADQCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(1Z,5E)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene
5	5353644	CC1=CCCC(=CCC(CC1)C(=C)C)C	(1Z,5Z)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene	"AAADceBwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGAAAAAAADQCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(1Z,5Z)-1,5-dimethyl-8-prop-1-en-2-ylcyclodeca-1,5-diene
0	25245123	CC1=CCCC(=CCC(CC1)C(=C)CO)C	2-[(1R,3E,7E)-4,8-dimethylcyclodeca-3,7-dien-1-yl]prop-2-en-1-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAGgAACAAADQCggAICAAAAAgCA
AiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAQAAEgAAIEAOAwCAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Germacra-1(10),4,11(13)-trien-12-ol
0	4970	CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3	15-methyl-7,9,19,21-tetraoxa-15-azapentacyclo[15.7.0.04,12.06,10.018,22]tetracosa-1(17),4,6(10),11,18(22),23-hexaen-3-one	"AAADceB6OAAAAAAAAAAAAAAAAAAAASJAAAAwYAAAAAAAAEixQAAAHgAAAAAADATBmAcyDoMABACI
AqBSAACCCAAkIAAIiAEOjMgdJjKEtRukMSpmwBGOqYe63fLOoAABAAAYQABAAAIAADCAAAAAAAAA
AA=="	Protopine
0	98570	CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C(=C(C=C4)OC)OC)OCO3	7,8-dimethoxy-11-methyl-17,19-dioxa-11-azatetracyclo[12.7.0.04,9.016,20]henicosa-1(21),4(9),5,7,14,16(20)-hexaen-2-one	"AAADceB6OAAAAAAAAAAAAAAAAAAAASAAAAAwYAAAAAAAAEixQAAAHgAAAAAADATBmAcyDoMABACI
AqBSAACCCAAkIAAIiAEOjMgdJjKEtRukMSpmwBGOqYe63fLOoAABAAAYQABAAAIAADCAAAAAAAAA
AA=="	Allocryptopine
0	276145	CC1C2=C(CN(CCC3=CC4=C(C=C3C1=O)OCO4)C)C5=C(C=C2)OCO5	2,15-dimethyl-7,9,19,21-tetraoxa-15-azapentacyclo[15.7.0.04,12.06,10.018,22]tetracosa-1(17),4,6(10),11,18(22),23-hexaen-3-one	"AAADceB6OAAAAAAAAAAAAAAAAAAAASJAAAAwYAAAAAAAAEixQAAAHgAAAAAADQTBmAcyDoMABACI
AqBSAACCCAAkIAAIiAEOjMgdJjKEtRukMSpmwBGOqYe63fLOoAABAAAYQABAAAIAADCAAAAAAAAA
AA=="	Corycavine
0	159055	CC1(C2CCC1(C(=O)C2)C)C	(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	D-Camphor
1	2537	CC1(C2CCC1(C(=O)C2)C)C	1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	Camphor
2	9543187	CC1(C2CCC1(C(=O)C2)C)C	(1R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	(+)-Camphor
0	159055	CC1(C2CCC1(C(=O)C2)C)C	(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	D-Camphor
1	230921	CC1(C2CCC1(C(=O)C2)C)C	(1R,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	Camphore
2	9543187	CC1(C2CCC1(C(=O)C2)C)C	(1R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	(+)-Camphor
0	70297	C1=CC(=CC(=C1)Cl)C(=O)OO	3-chlorobenzenecarboperoxoic acid	"AAADcYBgMAAEAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgIADAAADAKAmCAwCIAAAACI
AiDSCAACAAAkBQAIiAEACsgIJjKBFxCAMQAkwAEIiYeIyCCOAAAAIAAAAAAAAABAAAAAAAAAAAAA
AA=="	3-Chloroperoxybenzoic acid
0	82227	CC1=CCC2CC1C2(C)C	(1R,5R)-2,6,6-trimethylbicyclo[3.1.1]hept-2-ene	"AAADceBwAAAAAAAAAAAAAAAAAABgAAAAAAAgQAAAAAAAAAAAAAAAGAAAAAAADwCAAAACAAAAAACA
AiBCAAAAAAAgAAAACAAAAAgAAAIAAQAAAAAAgAAIAAMAgEAPgAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(+)-alpha-Pinene
0	159055	CC1(C2CCC1(C(=O)C2)C)C	(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	D-Camphor
0	10050	CC1(C2CCC1(C(=O)C2)C)C	(1S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	Camphor, (1S,4S)-(-)-
0	11903	CCC1=CC=CC=C1C	1-ethyl-2-methylbenzene	"AAADccBwAAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGAAAAAAADACAGAAyAIAAAACA
AiBCAAACAAAgAAAIiAAAAIgIICKAERCAIAAggAAIiAcAgIAOgAAAAAAQAAAAAAAAACAAAAAAAAAA
AA=="	1-Ethyl-2-methylbenzene
0	12100	CCC1=CC=CC(=C1)C	1-ethyl-3-methylbenzene	"AAADccBwAAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGAAAAAAADACAGAAyAIAAAACA
AiBCAAACAAAgAAAIiAAAAIgIICKAERCAIAAggAAIiAcAgMAOAAACAAAAAAAAAAQAAAAAAAAAAAAA
AA=="	3-Ethyltoluene
0	12160	CCC1=CC=C(C=C1)C	1-ethyl-4-methylbenzene	"AAADccBwAAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGAAAAAAADACAGAAyAIAAAACA
AiBCAAACAAAgAAAIiAAAAIgIICKAERCAIAAggAAIiAcAgMAOQAAAAAAAAACAAAAAAAAAAAAAAAAA
AA=="	4-Ethyltoluene
0	1390	CN1C=CN=C1	1-methylimidazole	"AAADcYBjAAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAABgAAAHAAAAAAAAADBAgQvkBcMEACg
ABAnZAAAgC0REqAJQAAYMACASAAACAAQAAAIAAIAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-Methylimidazole
0	177790	C1=CC=C2C(=C1)C(=CN2)Cl	3-chloro-1H-indole	"AAADcYByAAAEAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAFgB8AAAHAIQAAAADArBHiQ8wPLJkACg
AzRnRACCgCAxByAI2aA4ZpgIIOLBk5HEIAhgkADIyAcQgIAOAAAAAAACAAAAAAAAAAQAAAAAAAAA
AA=="	3-chloro-1H-indole
0	2537	CC1(C2CCC1(C(=O)C2)C)C	1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	Camphor
1	159055	CC1(C2CCC1(C(=O)C2)C)C	(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	D-Camphor
2	9543187	CC1(C2CCC1(C(=O)C2)C)C	(1R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAAAAAADwSAgAACAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	(+)-Camphor
0	64151	C1C2CC3CC1CC(C2)C3=O	adamantan-2-one	"AAADccBwIAAAAAAAAAAAAAAAAAAAAAAAAAAwYMGAAAAAAAAAAAAAGgAAAAAADQSAgAAAAAAAAAAI
AIAQAAAAAAAAAAAAAAEAAAAAABIAAAAAAAAAAAAAAAEIiMCOAAAAAAAAAAAAAAQAAAAAAAAAAAAA
AA=="	2-Adamantanone
0	92108	CC1(C2CCC1(CC2)C)C	1,7,7-trimethylbicyclo[2.2.1]heptane	"AAADceBwAAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGAAAAAAADwCAAAACAAAAAAAA
AAAAAAAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAEAgMAPgAAAAAAAAACAAAAAAAAAAQAACAAA
AA=="	Camphane
0	795	C1=CN=CN1	1H-imidazole	"AAADcYBDAAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAABgAAAHAAQAAAAAADBAgQtkBbJkACg
ABAnZAAAgC2REqAJQYAYMACASAAACAAQAAAIEAIAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Imidazole
0	64685	CC1(C2CCC1(C(C2)O)C)C	1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	Borneol
1	6321405	CC1(C2CCC1(C(C2)O)C)C	(1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	Isoborneol
2	6552009	CC1(C2CCC1(C(C2)O)C)C	(1R,2S,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	(+)-Borneol
3	61060	CC1(C2CCC1(C(C2)O)C)C	(1R,2R,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	d-Borneol
4	230920	CC1(C2CCC1(C(C2)O)C)C	(1S,2S,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	Exoborneol
5	439569	CC1(C2CCC1(C(C2)O)C)C	(2R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, exo-
6	512289	CC1(C2CCC1(C(C2)O)C)C	(1R,2R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	(1R,2R)-1,7,7-trimethylnorbornan-2-ol
7	10049	CC1(C2CCC1(C(C2)O)C)C	(1S,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	"AAADceBwIAAAAAAAAAAAAAAAAAAAAYMAAAAwAAAAAAAAAAAAAAAAGgAACAAADxSggAICAAAAAgAA
AAAAAAAAAAAAAAAAAAAAAAAAEAIAAAAAQAAEAAAAAAGAwPAPgAAAAAAAAACAAAIAABAAAYAADAAA
AA=="	DL-Borneol
