	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
6	133687818	CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]	(6S,7S)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWAAAAAsQAAAAAAQAAAB4AAAHgQUCAAADGzF1gS/mZPcEgis
AzX3fAKC8KlxCjkI2LX4ZNiLZPrg1bGUcAhglgL5ySYQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(6S,7S)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
0	5479537	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cefepime
1	5464190	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	(6R,7R)-7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cefepime, E-
2	2622	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	7-[[2-(2-Amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
3	9615345	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
4	53486338	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	(6S,7S)-7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	(6S,7S)-7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
5	68606	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	(6R,7R)-7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cefepime,(S)
6	5353490	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAWLAAAAgAAAAAAAQAAABgAAAHgQUAAAADCjF1gajmRPYEAis
AwXyfACA8KlhCjkACJW4IFiCZJggxCEUEAAAFgKwASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-3-[(1-methylpyrrolidinium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
0	5904	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C	(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADceB7OABAAAAAAAAAAAAAAABYAWAAAAAwAAAABYAAAAABAAAAHgQQCAAADCjF2ASyCIPAAgiI
AiHSGAACAABgABAIiIGIAIgKYDqglTGUYAAklgC4iAcYiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Penicillin g
0	130313	CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C	(2S,5R)-3,3-dimethyl-4,4,7-trioxo-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADccByOABAAAAAAAAAAAAAAABYAWAAAAAAAAAABYAAAAAAAAAAHgQACAAADCjFwASCCAMAAgoI
AAGQGHBIAABAABAAAAGIAAACABggACAEQAAEBgCwAAAAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Sulbactam
0	43672	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	(2S,5R,6R)-6-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADceB7uABAAAAAAAAAAAAAAABYAWAAAAA8QAAABYAAAAABAAAAHgQQCAAADCjF2ASzCIPAAgiI
AiHSGACCAABgABAIiIGIBIiKYDqglTGUYAhslyK4iAcYiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Piperacillin
0	25058126	C=C1CSC(N=C1C(=O)O)C(C(=O)O)NC(=O)CCCCC(C(=O)O)N	(2R)-2-[(R)-[[(6R)-6-amino-6-carboxyhexanoyl]amino]-carboxymethyl]-5-methylidene-2H-1,3-thiazine-4-carboxylic acid	"AAADceBzOABAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAHgQQCAAADCjFwASACALAAgio
AwHyHAQAAABgABAAAIGoABgCQBoggSAUQAAGVgCwAAGYyCCAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cephalosporin
0	5742832	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[(Z)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Azactam
1	5459211	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[(E)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Aztreonam
2	2274	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[[1-(2-amino-1,3-thiazol-4-yl)-2-[(2-methyl-4-oxo-1-sulfoazetidin-3-yl)amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-[[1-(2-Amino-1,3-thiazol-4-yl)-2-[(2-methyl-4-oxo-1-sulfoazetidin-3-yl)amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid
3	54117	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-[[1-(2-amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid
4	5466987	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[(E)-[1-(2-amino-1,3-thiazol-4-yl)-2-[(2-methyl-4-oxo-1-sulfoazetidin-3-yl)amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-[(E)-[1-(2-amino-1,3-thiazol-4-yl)-2-[(2-methyl-4-oxo-1-sulfoazetidin-3-yl)amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid
5	56842327	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[(E)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2R,3R)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	trans-2-(((1-(2-Aminothiazol-4-yl)-2-((2-methyl-4-oxo-1-sulphoazetidin-3-yl)amino)-2-oxoethylidene)amino)oxy)-2-methylpropionic acid
6	22842006	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[(Z)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2R,3R)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-[(Z)-[1-(2-Amino-1,3-thiazol-4-yl)-2-[[(2R,3R)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid
7	86741379	CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N	2-[(E)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2R,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	"AAADceBzvABgAAAAAAAAAAAAAABYAWAAAAAAAAAAAAAAAAABgAAAHgQUSAAADGzF1gSjmRLYEois
AQXyfDIA8KlhCjkAAJX4IBiBYJggxCEUQAAAFgKBACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	2-[(E)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2R,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid
0	47499	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O	(6R,7R)-7-[[2-carboxy-2-(4-hydroxyphenyl)acetyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-oxa-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADceB7vABAAAAAAAAAAAAAAABYAWAAAAAwQAAAAAAQAAABwAAAHgQYCAAADQzl2AazHofIBgiq
AiXSfAICEANgoJANyAHOCMmLZj6qtTefcAAm9hGauQeYyPCOoAAAAAAAAABAAAAAAAAAAAAAAAAA
AA=="	Latamoxef
0	441199	COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3	(6R,7S)-3-(carbamoyloxymethyl)-7-methoxy-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADceB7OABgAAAAAAAAAAAAAABYASAAAAAgAAAAAAAQAAABgAAAHgQQCAAADAzl0AayCYPABgiM
AiXSWAIDAIBgCBBIiBnIAMkKZDqgtTWdEAAglgC4uQcYCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cefoxitin
0	5479539	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-]	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(6,7-dihydro-5H-cyclopenta[b]pyridin-1-ium-1-ylmethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	"AAADceB7uABgAAAAAAAAAAAAAABYAeIAAAAsQAAAAAAQAFgB4AAAHgQUAAAADCjF3ga/mZPcEAis
AzX3fACC8KlxCjkI2LW4ZNiKZPrg1bGUMAhglgL4yScQgIAOAAAAAAAAAAAAAAAAAAAAAAAAAQAA
AA=="	Cefpirome
1	6334768	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)O	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(6,7-dihydro-5H-cyclopenta[b]pyridin-1-ium-1-ylmethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADceB7uABgAAAAAAAAAAAAAABYAeIAAAAsQAAAAAAQAFgB4AAAHgQUCAAADCjF3ga/mZPcEgis
AzX3fACC8KlxCjkI2LW4ZNiKZPrg1bGUMAhglgL42ScQgIAOAAAAAAAAAAAAAAAAAAAAAAAAAQAA
AA=="	(7R)-7-[(2-Amino-4-thiazolyl)(methoxyimino)acetylamino]-3-[[(6,7-dihydro-5H-cyclopenta[b]pyridin-1-ium)-1-yl]methyl]cepham-3-ene-4-carboxylic acid
2	9960551	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)O.OS(=O)(=O)[O-]	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(6,7-dihydro-5H-cyclopenta[b]pyridin-1-ium-1-ylmethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;hydrogen sulfate	"AAADceB7vABgAAAAAAAAAAAAAABYAeIAAAAsQAAAAAAQAFgB4AAAHgQUCAAADCjF3ga/mZPcEois
AzX3fDCC8KlxCjkI2LW4ZNiKZPrg1bGUMAhglgL42ScQgIAOAAAAAAAAAAAAAAAAAAAAAAAAAQAA
AA=="	1-(((6R,7R)-7-((Z)-2-(2-Aminothiazol-4-yl)-2-(methoxyimino)acetamido)-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-3-yl)methyl)-6,7-dihydro-5H-cyclopenta[b]pyridin-1-ium hydrogensulfate
0	6024	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O	(6R,7R)-3-(acetyloxymethyl)-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADceB7OABgAAAAAAAAAAAAAABYASAAAAAgAAAAAAAQAAABgAAAHgQQCAAADCjl0AayCYPABgiM
AiXSWAADAIBgCBBIiJmIAMgKZDqgtTGWEAAglgC4uQcYCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cephalothin
0	6196	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	(2S,5R,6R)-3,3-dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADceB7OABAAAAAAAAAAAAAAABYAWLAAAAwAAAABYAAAAABwAAAHgQUCAAADCzF3gSyjJPQAgip
A6XyWgCCAABkIBAomKGsTNoKZr6o0bOUcchmthi4yUeYyOCOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Oxacillin
0	150610	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O	(4R,5S,6S)-3-[(3S,5S)-5-[(3-carboxyphenyl)carbamoyl]pyrrolidin-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	"AAADceB7OABAAAAAAAAAAAAAAABYAWIAAAAwAAAABAAAAAABAAAAHgQQCAAADTzl2AayyIPAAgiI
AiXSWACCAAAlAhAIiIGIbMgKdj7glbGUcQhm9gH42Ye8ySCOAAAAQAAAAAAAAACAAAAAAAAAAAAA
AA=="	Ertapenem
0	6479523	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C	(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[[(2R)-2-[(2-oxoimidazolidine-1-carbonyl)amino]-2-phenylacetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADceB7uABAAAAAAAAAAAAAAABYAWLAAAAwAAAABYAAAAABAAAAHgQQCAAADCjF2ASzCIPAAgiI
AiHSGACCAABgABAIiIGIBIiKYDqglTGUYAhslyK4iAcYiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Azlocillin
0	6098	CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	(2S,5R,6R)-6-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADceB7OABEAAAAAAAAAAAAAABYAWLAAAAwAAAABYAAAAABwAAAHgYUCAAADC7F3iSyjJPQAgip
A6XyWgCCAABkJRAomKGsTtoKZr6p07OUcchmthi4yUeYyOCOAAAAAAABAAAAAAAAAAIAAAAAAAAA
AA=="	Cloxacillin
0	123630	CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3	(2S,3S,5R)-3-methyl-4,4,7-trioxo-3-(triazol-1-ylmethyl)-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	"AAADccBzuABAAAAAAAAAAAAAAABYAWLAAAAAAAAABYAAAAABgAAAHgQICAAADCjFwgSuiBMIAgqq
ABG3XHBIBARRkhAYQAGYMAACQBggwCAUQAAEBgCwAAAkAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Tazobactam
0	13293131	C1C=CN2C1CC2=O	(5R)-1-azabicyclo[3.2.0]hept-2-en-7-one	"AAADcYBiIAAAAAAAAAAAAAAAAABYAQAAAAAAAAAABAAAAAAAAAAAHgAAAAAACCjBgAQAAAMAAACI
ACFWUAAAAAAgAgAIAAEIAAgAABoAgQAEAAAAhgCAAAAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Carbapenem
1	13293130	C1C=CN2C1CC2=O	1-azabicyclo[3.2.0]hept-2-en-7-one	"AAADcYBiIAAAAAAAAAAAAAAAAABYAQAAAAAAAAAABAAAAAAAAAAAHgAAAAAACCjBgAQAAAMAAACI
ACFWUAAAAAAgAgAIAAEIAAgAABoAgQAEAAAAhgCAAAAYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	1-Azabicyclo[3.2.0]hept-2-en-7-one
0	71339	CC1C2C(C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])C(C)O	(4R,5S,6S)-3-(6,7-dihydro-5H-pyrazolo[1,2-a][1,2,4]triazol-4-ium-6-ylsulfanyl)-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate	"AAADceBzuABAAAAAAAAAAAAAAABYAWLEAAAAAAAABAAWAAABgAAAHgQICAAADTzlwAaHGAcIEgiq
AAXRfAAQAAswgJAVSAGIAEiCHB4gyCAEUAAOpgK4AQOYAAAOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Biapenem
0	441328	CC(=O)OCC1=C(N2C(C(C2=O)N)SC1)C(=O)O	(6R,7R)-3-(acetyloxymethyl)-7-amino-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADccBzOABAAAAAAAAAAAAAAABYAAAAAAAgAAAAAAAQAAAAAAAAHgQQCAAADCjlwAaCCANABgiI
AgXQWAAAAABAABAACIGIAEACRAggICAWEAAAFgCwMQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	7-Aminocephalosporanic acid
0	6024	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O	(6R,7R)-3-(acetyloxymethyl)-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADceB7OABgAAAAAAAAAAAAAABYASAAAAAgAAAAAAAQAAABgAAAHgQQCAAADCjl0AayCYPABgiM
AiXSWAADAIBgCBBIiJmIAMgKZDqgtTGWEAAglgC4uQcYCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cephalothin
0	51039	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl	(6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"AAADccBzOABEAAAAAAAAAAAAAABYAAAAAAAwQAAAAAAQAAABAAAAHgYQCAAADCrF2ASwCIPAAgiI
AiXSWACCAABgABAIiIGIBMgKZDqglTGUMABglgC4mQcYiICOAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Cefaclor
0	65894	CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O	(5R,6S)-6-[(1R)-1-hydroxyethyl]-7-oxo-3-[(2R)-oxolan-2-yl]-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	"AAADccByOABAAAAAAAAAAAAAAABYASIAAAAAAAAABAAAAAAAAAAAHgQACAAADRzlwAaCCAMABgiI
AAXQWAAAAABgABAACAGIAEgCFB4goCAGUAAGpgC4MQKAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Faropenem
